Year,Month,Day,Country,Province,Region,city,latitude,longitude,AttackType,Killed,Wounded,Target,Group,Target_type,Weapon_type,Casualties,Date
2014,2,9,Pakistan,Balochistan,South Asia,Dera Bugti district,29.033333,69.15,Armed Assault,8,3,Pro-Government Tribal Elder: Gazeen Khan Bugti,Baloch Republican Army (BRA),Private Citizens & Property,Firearms,11,2014-09-02
2014,2,9,Pakistan,Punjab,South Asia,Rahim Yar Khan,28.421156,70.298874,Bombing/Explosion,0,0,Gas Pipeline,Baloch Republican Army (BRA),Utilities,Explosives,0,2014-09-02
2014,2,10,Pakistan,Balochistan,South Asia,Dera Bugti district,29.01674,68.944561,Bombing/Explosion,1,1,Motorcyclist: Mir Khan,Unknown,Private Citizens & Property,Explosives,2,2014-10-02
2014,2,11,Pakistan,Khyber Pakhtunkhwa,South Asia,Kulachi,31.932722,70.460876,Bombing/Explosion,3,0,Unknown,Unknown,Unknown,Explosives,3,2014-11-02
2014,2,12,Pakistan,Khyber Pakhtunkhwa,South Asia,Badaber,33.91758,71.562035,Hostage Taking (Kidnapping),9,0,Local Head: Pir Israr Khan,Unknown,Terrorists/Non-State Militia,Explosives,9,2014-12-02
2014,2,13,Pakistan,Balochistan,South Asia,Tump,26.102882,62.368946,Hostage Taking (Kidnapping),0,0,"Commissioners: Abdul Hameed Abro, Mohammad Hussain Baloch",Baloch Liberation Front (BLF),Government (General),Firearms,0,
2014,2,14,Pakistan,Khyber Pakhtunkhwa,South Asia,Badaber,33.953468,71.542061,Bombing/Explosion,0,8,Patrol,Unknown,Police,Explosives,8,
2014,2,15,Pakistan,Khyber Pakhtunkhwa,South Asia,Doaba,33.425245,70.735724,Bombing/Explosion,0,1,Boys' High School,Tehrik-i-Taliban Pakistan (TTP),Educational Institution,Explosives,1,
2014,2,16,Pakistan,Sindh,South Asia,Thul,28.248983,68.777084,Bombing/Explosion,5,30,Khusal Khan Khattak Express Train,Baloch Republican Army (BRA),Transportation,Explosives,35,
2014,2,17,Pakistan,Khyber Pakhtunkhwa,South Asia,Karak,33.111855,71.103126,Bombing/Explosion,0,15,Private School,Unknown,Educational Institution,Explosives,15,
2014,2,22,Pakistan,Federally Administered Tribal Areas,South Asia,Sadda,33.703938,70.328651,Armed Assault,0,1,Checkpost,Unknown,Military,Firearms,1,
2014,2,22,Pakistan,Khyber Pakhtunkhwa,South Asia,Kulachi,31.932722,70.460876,Bombing/Explosion,0,0,CD Shop,Unknown,Business,Explosives,0,
2014,2,23,Pakistan,Khyber Pakhtunkhwa,South Asia,Kohat,33.590603,71.44062,Bombing/Explosion,12,12,Bus Stop,Tehrik-i-Taliban Pakistan (TTP),Transportation,Explosives,24,
2014,3,1,Pakistan,Khyber Pakhtunkhwa,South Asia,Jamrud,34.002579,71.382477,Bombing/Explosion,6,5,Security Escort,Lashkar-e-Islam (Pakistan),Military,Explosives,11,2014-01-03
2014,3,1,Pakistan,Balochistan,South Asia,Kalat district,29.026544,66.592181,Bombing/Explosion,3,6,Patrol,Unknown,Military,Explosives,9,2014-01-03
2014,3,3,Pakistan,Islamabad Capital Territory,South Asia,Islamabad,33.671638,73.056068,Bombing/Explosion,13,25,Court Building,Tehrik-i-Taliban Pakistan (TTP),Government (General),Explosives,38,2014-03-03
2014,3,3,Pakistan,Balochistan,South Asia,Dera Murad Jamali,28.54439,68.218002,Bombing/Explosion,0,6,Gas Pipeline,Baloch Republican Army (BRA),Utilities,Explosives,6,2014-03-03
2014,3,4,Pakistan,Balochistan,South Asia,Dera Allah Yar,28.380661,68.343147,Bombing/Explosion,1,3,"Construction Workers: Azizullah, Bashir Ahmed, Ali Murad",Baloch Republican Army (BRA),Business,Explosives,4,2014-04-03
2014,3,4,Pakistan,Federally Administered Tribal Areas,South Asia,Sur Kamar,34.376399,71.400043,Armed Assault,2,1,Supply Trucks,Jaish Usama,Military,Firearms,3,2014-04-03
2014,3,6,Pakistan,Khyber Pakhtunkhwa,South Asia,Thal,33.365154,70.549736,Bombing/Explosion,0,4,Political Agent: Riaz Mehsud,Unknown,Government (General),Explosives,4,2014-06-03
2014,3,10,Pakistan,Balochistan,South Asia,Loralai,30.388749,68.576476,Bombing/Explosion,0,2,Patrol,Baloch Republican Army (BRA),Police,Explosives,2,2014-10-03
2014,3,11,Pakistan,Khyber Pakhtunkhwa,South Asia,Jani Khel,32.800575,70.49556,Armed Assault,2,0,Soldier: Khan,Unknown,Military,Firearms,2,2014-11-03
2014,3,14,Pakistan,Balochistan,South Asia,Quetta,30.200819,66.994354,Bombing/Explosion,10,31,Vehicles,Tehrik-i-Taliban Pakistan (TTP),Military,Explosives,41,
2014,3,28,Pakistan,Balochistan,South Asia,Dhadar,29.49208,67.637338,Facility/Infrastructure Attack,1,1,Oil Truck,Unknown,Military,Firearms,2,
2014,3,29,Pakistan,Balochistan,South Asia,Pasni,25.289404,63.343358,Hostage Taking (Barricade Incident),1,2,Radar Post,Baloch Liberation Front (BLF),Airports & Aircraft,Explosives,3,
2014,4,5,Pakistan,Balochistan,South Asia,Nasirabad district,29.02751,67.806782,Armed Assault,2,0,Checkpost,Unknown,Police,Firearms,2,2014-05-04
2014,4,8,Pakistan,Balochistan,South Asia,Sibi,29.548279,67.879189,Bombing/Explosion,17,35,Jaffar Express Train,United Baloch Army (UBA),Transportation,Explosives,52,2014-08-04
2014,4,9,Pakistan,Islamabad Capital Territory,South Asia,Islamabad,33.671638,73.056068,Bombing/Explosion,21,46,Vegetable Market,United Baloch Army (UBA),Private Citizens & Property,Explosives,67,2014-09-04
2014,4,14,Pakistan,Federally Administered Tribal Areas,South Asia,Ali Masjid,34.023849,71.26664,Armed Assault,1,0,Vehicle,Unknown,Military,Explosives,1,
2014,4,14,Pakistan,Federally Administered Tribal Areas,South Asia,Sur Kamar,34.004017,71.339912,Facility/Infrastructure Attack,1,1,Containers,Unknown,Military,Firearms,2,
2014,4,21,Pakistan,Khyber Pakhtunkhwa,South Asia,Chamkani,34.005901,71.648872,Armed Assault,2,1,Vegetable Market,Unknown,Private Citizens & Property,Firearms,3,
2014,4,22,Pakistan,Khyber Pakhtunkhwa,South Asia,Charsadda,34.14658,71.743538,Bombing/Explosion,3,30,Van,Unknown,Police,Explosives,33,
2014,4,21,Pakistan,Khyber Pakhtunkhwa,South Asia,Badaber,33.91758,71.562035,Armed Assault,6,11,Van,Tehrik-i-Taliban Pakistan (TTP),Police,Firearms,17,
2014,4,29,Pakistan,Khyber Pakhtunkhwa,South Asia,Doaba,33.425167,70.737593,Bombing/Explosion,0,6,Unknown,Unknown,Unknown,Explosives,6,
2014,4,29,Pakistan,Punjab,South Asia,Dera Ghazi Khan,30.040046,70.645767,Armed Assault,2,0,Patrol,Unknown,Police,Firearms,2,
2014,4,30,Pakistan,Federally Administered Tribal Areas,South Asia,Ladha,32.56699,69.831711,Bombing/Explosion,5,3,Vehicle,Tehrik-i-Taliban Pakistan (TTP),Military,Explosives,8,
2014,5,2,Pakistan,Balochistan,South Asia,Khuzdar,27.809921,66.620956,Bombing/Explosion,0,5,Officer,Unknown,Police,Explosives,5,2014-02-05
2014,5,3,Pakistan,Federally Administered Tribal Areas,South Asia,Sadda,33.703938,70.328651,Bombing/Explosion,0,2,Civilians,Unknown,Private Citizens & Property,Explosives,2,2014-03-05
2014,5,4,Pakistan,Balochistan,South Asia,Panjgur district,26.966667,64.1,Facility/Infrastructure Attack,0,1,Oil Tankers,Baloch Liberation Front (BLF),Business,Firearms,1,2014-04-05
2014,5,9,Pakistan,Balochistan,South Asia,Jafarabad district,28.3898,68.190838,Bombing/Explosion,0,4,Lounge,Unknown,Business,Explosives,4,2014-09-05
2014,5,11,Pakistan,Balochistan,South Asia,Khuzdar district,27.79613,66.60848,Bombing/Explosion,0,19,Checkpoint,Baloch Nationalists,Police,Explosives,19,2014-11-05
2014,5,13,Pakistan,Federally Administered Tribal Areas,South Asia,Safi,34.533889,71.27,Bombing/Explosion,1,1,Member: Jahangir Khan,Tehrik-i-Taliban Pakistan (TTP),Terrorists/Non-State Militia,Explosives,2,
2014,5,13,Pakistan,Balochistan,South Asia,Gwadar,25.1458,62.326557,Armed Assault,2,0,Soldiers,Unknown,Military,Firearms,2,
2014,5,15,Pakistan,Punjab,South Asia,Rawalpindi,33.594013,73.069077,Bombing/Explosion,0,16,Restaurant Parking Lot,Balochistan Liberation United Front (BLUF),Business,Explosives,16,
2014,5,18,Pakistan,Federally Administered Tribal Areas,South Asia,Khar,34.733517,71.519661,Bombing/Explosion,0,5,Vehicle,Tehrik-i-Taliban Pakistan (TTP),Police,Explosives,5,
2014,5,18,Pakistan,Federally Administered Tribal Areas,South Asia,Chamarkand,34.683281,71.216293,Bombing/Explosion,1,5,Soldiers,Tehrik-i-Taliban Pakistan (TTP),Military,Explosives,6,
2014,5,21,Pakistan,Balochistan,South Asia,Hoshab,26.008619,63.891228,Bombing/Explosion,1,0,Camp,Baloch Liberation Front (BLF),Military,Explosives,1,
2014,5,21,Pakistan,Federally Administered Tribal Areas,South Asia,Mir Ali,32.975433,70.273735,Armed Assault,15,0,Convoy,Tehrik-i-Taliban Pakistan (TTP),Military,Firearms,15,
2014,5,24,Pakistan,Federally Administered Tribal Areas,South Asia,Mamond,34.856181,71.430288,Bombing/Explosion,1,1,Volunteers,Unknown,Terrorists/Non-State Militia,Explosives,2,
2014,5,25,Pakistan,Balochistan,South Asia,Wadh,27.342552,66.36792,Armed Assault,6,1,Checkpost,Baloch Nationalists,Police,Explosives,7,
2014,5,25,Pakistan,Federally Administered Tribal Areas,South Asia,Mamond,34.855861,71.429838,Bombing/Explosion,5,5,Checkpost,Tehrik-i-Taliban Pakistan (TTP),Military,Explosives,10,
2014,5,27,Pakistan,Khyber Pakhtunkhwa,South Asia,Kulachi,31.928594,70.459153,Armed Assault,0,4,"Officers: Ameer, Nazir, Asif",Unknown,Police,Firearms,4,
2014,5,29,Pakistan,Federally Administered Tribal Areas,South Asia,North Waziristan district,32.974638,70.14558,Bombing/Explosion,3,2,Patrol,Unknown,Military,Explosives,5,
2014,5,31,Pakistan,Federally Administered Tribal Areas,South Asia,Bajaur district,34.775677,71.50979,Armed Assault,9,1,Checkpoint,Tehrik-i-Taliban Pakistan (TTP),Military,Firearms,10,
2014,6,3,Pakistan,Federally Administered Tribal Areas,South Asia,Parachinar,33.899209,70.100629,Bombing/Explosion,8,3,Pickup Truck,Unknown,Private Citizens & Property,Explosives,11,2014-03-06
2014,6,3,Pakistan,Sindh,South Asia,Kashmore,28.431766,69.583678,Armed Assault,2,5,Convoy,Unknown,Military,Firearms,7,2014-03-06
2014,6,9,Pakistan,Balochistan,South Asia,Awaran district,26.909339,65.572019,Bombing/Explosion,2,3,Convoy,Lashkar-e-Balochistan,Military,Explosives,5,2014-09-06
2014,6,9,Pakistan,Federally Administered Tribal Areas,South Asia,Miran Shah,33.006516,70.068253,Bombing/Explosion,5,12,Checkpoint,Mujahideen Ansar,Military,Explosives,17,2014-09-06
2014,6,12,Pakistan,Khyber Pakhtunkhwa,South Asia,Sur Kamar,34.004017,71.339912,Assassination,1,0,Former Local President: Abdur Raziq,Unknown,Private Citizens & Property,Firearms,1,2014-12-06
2014,6,14,Pakistan,Khyber Pakhtunkhwa,South Asia,Charsadda district,34.150124,71.746534,Bombing/Explosion,1,0,Unknown,Unknown,Unknown,Explosives,1,
2014,6,20,Pakistan,Islamabad Capital Territory,South Asia,Islamabad,33.671638,73.056068,Bombing/Explosion,0,37,Shrine of Nange Badshah,Tehrik-i-Taliban Pakistan (TTP),Religious Figures/Institutions,Explosives,37,
2014,6,24,Pakistan,Federally Administered Tribal Areas,South Asia,Spin Wam,33.173749,70.401907,Bombing/Explosion,4,2,Checkpoint,Mujahideen Ansar,Military,Explosives,6,
2014,6,26,Pakistan,Federally Administered Tribal Areas,South Asia,Sur Kamar,34.004017,71.339912,Armed Assault,7,9,Hawaldari Post,Unknown,Military,Firearms,16,
2014,7,3,Pakistan,Balochistan,South Asia,Zhob,31.343124,69.452866,Bombing/Explosion,2,1,"Civilians: Haider Khan, Khadija, Robina",Unknown,Private Citizens & Property,Explosives,3,2014-03-07
2014,7,18,Pakistan,Khyber Pakhtunkhwa,South Asia,Mansehra,34.332588,73.202805,Armed Assault,2,6,Vehicle of Cleric: Maulana Zubair,Unknown,Religious Figures/Institutions,Explosives,8,
2014,7,19,Pakistan,Balochistan,South Asia,Khuzdar district,27.800389,66.616741,Bombing/Explosion,3,22,Vehicle,Baloch Nationalists,Military,Explosives,25,
2014,7,21,Pakistan,Balochistan,South Asia,Dalbandin,28.893738,64.405846,Armed Assault,0,4,Officials,Unknown,Police,Firearms,4,
2014,7,25,Pakistan,Balochistan,South Asia,Parom,26.633584,63.338058,Bombing/Explosion,0,0,Checkpoint,Baloch Republican Army (BRA),Military,Explosives,0,
2014,7,26,Pakistan,Khyber Pakhtunkhwa,South Asia,Kulachi,31.928496,70.45914,Bombing/Explosion,2,0,Personnel,Unknown,Police,Explosives,2,
2014,7,26,Pakistan,Federally Administered Tribal Areas,South Asia,Ali Masjid,34.023849,71.26664,Armed Assault,1,2,Patrol,Unknown,Military,Firearms,3,
2014,8,1,Pakistan,Federally Administered Tribal Areas,South Asia,Bajaur district,34.856902,71.429936,Armed Assault,7,9,Ghaghai Checkpost,Tehrik-i-Taliban Pakistan (TTP),Military,Firearms,16,2014-01-08
2014,8,2,Pakistan,Khyber Pakhtunkhwa,South Asia,Doaba,33.423611,70.736389,Armed Assault,1,1,Bus,Unknown,Transportation,Firearms,2,2014-02-08
2014,8,5,Pakistan,Balochistan,South Asia,Mastung district,29.8,66.85,Armed Assault,2,8,Checkpost,United Baloch Army (UBA),Police,Explosives,10,2014-05-08
2014,8,7,Pakistan,Balochistan,South Asia,Chaman,30.92211,66.45153,Bombing/Explosion,0,11,Van,Unknown,Police,Explosives,11,2014-07-08
2014,8,7,Pakistan,Balochistan,South Asia,Tump,26.100746,62.37068,Armed Assault,12,22,Convoy,Baloch Liberation Front (BLF),Military,Firearms,34,2014-07-08
2014,8,9,Pakistan,Balochistan,South Asia,Kharan district,28.002038,65.285708,Armed Assault,3,0,Checkpost,Unknown,Military,Firearms,3,2014-09-08
2014,8,14,Pakistan,Federally Administered Tribal Areas,South Asia,Nawagai,34.667023,71.308525,Bombing/Explosion,1,6,School Van,Unknown,Educational Institution,Explosives,7,
2014,8,21,Pakistan,Federally Administered Tribal Areas,South Asia,Sur Kamar,34.004017,71.339912,Armed Assault,2,2,Oil Tankers,Jaish-e-Khorasan (JeK),Military,Firearms,4,
2014,8,21,Pakistan,Khyber Pakhtunkhwa,South Asia,Tank district,32.341693,70.526493,Bombing/Explosion,1,4,House,Unknown,Private Citizens & Property,Explosives,5,
2014,8,24,Pakistan,Federally Administered Tribal Areas,South Asia,Sur Kamar,34.004017,71.339912,Hostage Taking (Kidnapping),0,0,Official,Unknown,Military,Firearms,0,
2014,8,25,Pakistan,Khyber Pakhtunkhwa,South Asia,Timergara,34.830162,71.842781,Bombing/Explosion,0,0,Market,Unknown,Private Citizens & Property,Explosives,0,
2014,8,28,Pakistan,Balochistan,South Asia,Awaran district,26.098269,65.475736,Armed Assault,6,7,Zikri Shrine,Unknown,Religious Figures/Institutions,Firearms,13,
2014,8,28,Pakistan,Balochistan,South Asia,Shahrag,30.195354,67.713219,Armed Assault,0,3,Forces,Baloch Liberation Army (BLA),Military,Firearms,3,
2014,9,6,Pakistan,Punjab,South Asia,Sargodha,32.083823,72.671999,Assassination,3,6,Sufi Shrine,Balochistan Liberation United Front (BLUF),Religious Figures/Institutions,Firearms,9,2014-06-09
2014,9,10,Pakistan,Balochistan,South Asia,Zhob,31.343124,69.452866,Armed Assault,0,8,Buses,Unknown,Transportation,Firearms,8,2014-10-09
2014,9,14,Pakistan,Federally Administered Tribal Areas,South Asia,Spin Wam,33.173915,70.402137,Bombing/Explosion,3,0,Fort,Mujahideen Ansar,Military,Explosives,3,
2014,9,13,Pakistan,Balochistan,South Asia,Quetta,30.200819,66.994354,Bombing/Explosion,3,24,Convoy,United Baloch Army (UBA),Military,Explosives,27,
2014,9,15,Pakistan,Balochistan,South Asia,Parom,26.626959,63.353138,Unknown,1,0,Construction Camp,Unknown,Business,Unknown,1,
2014,9,15,Pakistan,Khyber Pakhtunkhwa,South Asia,Chamkani,34.005901,71.648872,Armed Assault,1,0,Shrine Caretaker: Khadim Hussain,Unknown,Religious Figures/Institutions,Firearms,1,
2014,9,16,Pakistan,Federally Administered Tribal Areas,South Asia,North Waziristan district,32.930482,70.134407,Armed Assault,14,0,Dandi Kuch Post,Tehrik-i-Taliban Pakistan (TTP),Military,Firearms,14,
2014,9,18,Pakistan,Khyber Pakhtunkhwa,South Asia,Jani Khel,32.800575,70.49556,Armed Assault,5,0,Patrol,Unknown,Police,Firearms,5,
2014,9,19,Pakistan,Khyber Pakhtunkhwa,South Asia,Jani Khel,32.800575,70.49556,Armed Assault,1,2,"Internally Displaced Persons (IDPs): Jamila Bibi, Lal Shaheed, Zartaja",Unknown,Private Citizens & Property,Firearms,3,
2014,9,20,Pakistan,Balochistan,South Asia,Kech district,26.005823,63.058686,Bombing/Explosion,1,2,Construction Vehicle,Baloch Republican Army (BRA),Business,Explosives,3,
2014,9,23,Pakistan,Khyber Pakhtunkhwa,South Asia,Peshawar,34.006004,71.53743,Assassination,7,25,Convoy of Deputy Inspector General: Brigadier Khalid Javed,Tehrik-i-Taliban Pakistan (TTP),Military,Explosives,32,
2014,9,27,Pakistan,Balochistan,South Asia,Sibi,29.548279,67.879189,Bombing/Explosion,2,23,Tea Stall,Baloch Republican Guards (BRG),Business,Explosives,25,
2014,9,28,Pakistan,Khyber Pakhtunkhwa,South Asia,Hangu district,33.439697,70.912251,Bombing/Explosion,6,11,Internally Displaced Persons (IDP) Camp,Tehrik-i-Taliban Pakistan (TTP),Private Citizens & Property,Explosives,17,
2014,9,29,Pakistan,Federally Administered Tribal Areas,South Asia,Spin Wam,33.173915,70.402137,Bombing/Explosion,0,2,Soldiers,Unknown,Military,Explosives,2,
2014,10,4,Pakistan,Balochistan,South Asia,Quetta,30.200819,66.994354,Bombing/Explosion,6,20,Bazaar,Jaish-e-Islam,Private Citizens & Property,Explosives,26,2014-04-10
2014,10,4,Pakistan,Khyber Pakhtunkhwa,South Asia,Kohat,33.590603,71.44062,Bombing/Explosion,6,17,Bus Station,Unknown,Transportation,Explosives,23,2014-04-10
2014,10,15,Pakistan,Federally Administered Tribal Areas,South Asia,Tirah,33.786886,70.705311,Bombing/Explosion,8,15,Jirga,Lashkar-e-Islam (Pakistan),Terrorists/Non-State Militia,Explosives,23,
2014,10,24,Pakistan,Balochistan,South Asia,Panjgur district,26.966589,64.099737,Armed Assault,1,3,Camp,Baloch Republican Army (BRA),Military,Explosives,4,
2014,11,1,Pakistan,Federally Administered Tribal Areas,South Asia,Orakzai district,33.697271,71.144852,Armed Assault,28,16,Checkpost,Lashkar-e-Islam (Pakistan),Military,Firearms,44,2014-01-11
2014,11,1,Pakistan,Federally Administered Tribal Areas,South Asia,Aka Khel,33.818195,70.644798,Bombing/Explosion,3,4,House,Unknown,Private Citizens & Property,Explosives,7,2014-01-11
2014,11,3,Pakistan,Federally Administered Tribal Areas,South Asia,Nawagai,34.667023,71.308525,Bombing/Explosion,0,5,Officers,Unknown,Police,Explosives,5,2014-03-11
2014,11,4,Pakistan,Federally Administered Tribal Areas,South Asia,Damadola,34.789406,71.46608,Bombing/Explosion,0,3,Tribal Elder: Haji Islam,Unknown,Private Citizens & Property,Explosives,3,2014-04-11
2014,11,11,Pakistan,Federally Administered Tribal Areas,South Asia,Orakzai district,33.697271,71.144852,Armed Assault,17,6,Checkpost,Lashkar-e-Islam (Pakistan),Military,Firearms,23,2014-11-11
2014,11,11,Pakistan,Khyber Pakhtunkhwa,South Asia,Bannu district,32.986001,70.604167,Bombing/Explosion,2,2,Convoy,Mujahideen Ansar,Military,Explosives,4,2014-11-11
2014,11,11,Pakistan,Federally Administered Tribal Areas,South Asia,Aka Khel,33.818195,70.644798,Unknown,13,12,Checkpost,Lashkar-e-Islam (Pakistan),Military,Unknown,25,2014-11-11
2014,11,11,Pakistan,Federally Administered Tribal Areas,South Asia,Ali Masjid,34.023849,71.26664,Bombing/Explosion,1,6,Patrol,Unknown,Military,Explosives,7,2014-11-11
2014,11,16,Pakistan,Balochistan,South Asia,Khuzdar,27.809921,66.620956,Bombing/Explosion,1,9,Bus Station,Unknown,Transportation,Explosives,10,
2014,11,18,Pakistan,Balochistan,South Asia,Pishin,30.583332,66.996513,Armed Assault,1,0,Doctor: Saadullah Kakar,Unknown,Private Citizens & Property,Firearms,1,
2014,11,20,Pakistan,Balochistan,South Asia,Mastung district,29.916667,67.1,Bombing/Explosion,0,12,Bugti Express Train,United Baloch Army (UBA),Transportation,Explosives,12,
2014,11,21,Pakistan,Khyber Pakhtunkhwa,South Asia,Mathra,34.102074,71.47802,Bombing/Explosion,2,2,Vehicle,Jamaat-ul-Ahrar,Military,Explosives,4,
2014,11,23,Pakistan,Balochistan,South Asia,Mand,26.112013,62.03414,Bombing/Explosion,1,3,"Civilians: Beberg Abdul Salam, Yousaf Haji Din Mohammed, Sameer Esaa",Unknown,Private Citizens & Property,Explosives,4,
2014,12,4,Pakistan,Balochistan,South Asia,Gwadar district,25.215382,62.325952,Assassination,1,0,Principal: Zahid Ali,Khorasan Chapter of the Islamic State,Educational Institution,Firearms,1,2014-04-12
2014,12,5,Pakistan,Federally Administered Tribal Areas,South Asia,Kalaya,33.747778,70.962778,Bombing/Explosion,1,6,Camp,Unknown,Police,Explosives,7,2014-05-12
2014,12,7,Pakistan,Federally Administered Tribal Areas,South Asia,Aka Khel,33.818195,70.644798,Armed Assault,8,11,Checkpost,Tehrik-i-Taliban Pakistan (TTP),Military,Firearms,19,2014-07-12
2014,12,10,Pakistan,Punjab,South Asia,Sialkot,32.49235,74.531856,Assassination,1,0,District Vice President: Bao Muhammad Anwar,Unknown,Violent Political Party,Firearms,1,2014-10-12
2014,12,13,Pakistan,Federally Administered Tribal Areas,South Asia,Khyber district,33.780103,70.706147,Unknown,5,10,Bunker,Tehrik-i-Taliban Pakistan (TTP),Military,Unknown,15,
